status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,650000.0,9.0,7.0,0.46,"Km 105 Camino Cesar Gomez, Mayaguez, PR, 00680",Km 105 Camino Cesar Gomez,Mayaguez,Puerto Rico,680.0,3709.0,
for_sale,45000.0,,,0.2,"Carr 102 Preliminar, Cabo Rojo, PR, 00623",Carr 102 Preliminar,Cabo Rojo,Puerto Rico,623.0,,
for_sale,65000.0,,,0.26,"1020 Calle Reina Isabel, Cabo Rojo, PR, 00623",1020 Calle Reina Isabel,Cabo Rojo,Puerto Rico,623.0,,
for_sale,80000.0,,,0.49,"Cam Valenta, Cabo Rojo, PR, 00623",Cam Valenta,Cabo Rojo,Puerto Rico,623.0,,
for_sale,120000.0,,,2.82,"Ii Camino Cofresi, Cabo Rojo, PR, 00623",Ii Camino Cofresi,Cabo Rojo,Puerto Rico,623.0,,
for_sale,70000.0,,,0.28,"11 D, Cabo Rojo, PR, 00623",11 D,Cabo Rojo,Puerto Rico,623.0,,
for_sale,400000.0,,,0.99,"Carretera 111 Km 12 6 Barrio Capa Moca, Moca, PR, 00676",Carretera 111 Km 12 6 Barrio Capa Moca,Moca,Puerto Rico,676.0,43082.0,
for_sale,391000.0,,,20.4,"1 Pr Km Bo Hormigueros Lot 2, Hormigueros, PR, 00660",1 Pr Km Bo Hormigueros Lot 2,Hormigueros,Puerto Rico,660.0,,
for_sale,160000.0,,,14.34,"1 Pr, Cabo Rojo, PR, 00623",1 Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,290000.0,,,16.22,"1 Pr, Cabo Rojo, PR, 00623",1 Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,835000.0,,,17.97,"1 Pr, Hormigueros, PR, 00660",1 Pr,Hormigueros,Puerto Rico,660.0,,
for_sale,159000.0,,,0.44,"Km Hm 5 1 Carr 3349 Striker St, Mayaguez, PR, 00680",Km Hm 5 1 Carr 3349 Striker St,Mayaguez,Puerto Rico,680.0,,
for_sale,79000.0,,,0.25,"Km 4 1 Carr # 2, Anasco, PR, 00610",Km 4 1 Carr # 2,Anasco,Puerto Rico,610.0,,
for_sale,149900.0,3.0,2.0,0.15,"1 Bo Humatas, Anasco, PR, 00610",1 Bo Humatas,Anasco,Puerto Rico,610.0,1687.0,
for_sale,140000.0,6.0,3.0,0.25,"1 Bo Corcovada, Anasco, PR, 00610",1 Bo Corcovada,Anasco,Puerto Rico,610.0,1230.0,
for_sale,106000.0,2.0,1.0,0.13,"Solar Carr 109 Km 4 9 Bo Carreras # 6, Anasco, PR, 00610",Solar Carr 109 Km 4 9 Bo Carreras # 6,Anasco,Puerto Rico,610.0,826.0,
for_sale,165000.0,5.0,3.0,0.11,"19 Calle Riviera, Anasco, PR, 00610",19 Calle Riviera,Anasco,Puerto Rico,610.0,2327.0,
for_sale,499000.0,8.0,6.0,0.13,"499 Calle Reparto Playa, Anasco, PR, 00610",499 Calle Reparto Playa,Anasco,Puerto Rico,610.0,,
for_sale,79000.0,,,0.25,"Km 4 1 Carr # 2, Anasco, PR, 00610",Km 4 1 Carr # 2,Anasco,Puerto Rico,610.0,,
for_sale,140000.0,,,0.37,"8 Brisas De Anasco Calle # 8, Anasco, PR, 00610",8 Brisas De Anasco Calle # 8,Anasco,Puerto Rico,610.0,,
for_sale,46900.0,3.0,1.0,,"8R Calle Balboa Unit 9A, Mayaguez, PR, 00680",8R Calle Balboa Unit 9A,Mayaguez,Puerto Rico,680.0,982.0,
for_sale,89000.0,3.0,2.0,13.39,"Km 3 4 Solar 457 Sr # 1, Isabela, PR, 00662",Km 3 4 Solar 457 Sr # 1,Isabela,Puerto Rico,662.0,1106.0,
for_sale,155000.0,3.0,2.0,0.1,"Pr, Lares, PR, 00669",Pr,Lares,Puerto Rico,669.0,4161.0,
for_sale,125000.0,8.0,5.0,0.09,"16 Calle Rosa Sg-16 Urbanizacion Valle Hermoso Sur, Hormigueros, PR, 00660",16 Calle Rosa Sg-16 Urbanizacion Valle Hermoso Sur,Hormigueros,Puerto Rico,660.0,2000.0,
for_sale,140000.0,3.0,2.0,0.14,"237 Calle # J, Mayaguez, PR, 00680",237 Calle # J,Mayaguez,Puerto Rico,680.0,1200.0,
for_sale,115000.0,3.0,2.0,0.09,"55 Doncella St, Mayaguez, PR, 00680",55 Doncella St,Mayaguez,Puerto Rico,680.0,1760.0,
for_sale,75000.0,4.0,2.0,0.04,"176 Calle Nemesio Gonzalez, Manati, PR, 00676",176 Calle Nemesio Gonzalez,Manati,Puerto Rico,676.0,1080.0,
for_sale,70000.0,3.0,1.0,0.08,"15 Rey, San German, PR, 00683",15 Rey,San German,Puerto Rico,683.0,894.0,
for_sale,140000.0,3.0,2.0,0.11,"D4 Urb Brisas Del Campo Alegre # D4, Aguadilla, PR, 00603",D4 Urb Brisas Del Campo Alegre # D4,Aguadilla,Puerto Rico,603.0,1116.0,
for_sale,165000.0,6.0,3.0,0.1,"110 Concepcion Vera Ayala, Moca, PR, 00676",110 Concepcion Vera Ayala,Moca,Puerto Rico,676.0,3000.0,
for_sale,190000.0,5.0,5.0,0.08,"1 Calle Reinaldo Santiago # 24, Mayaguez, PR, 00680",1 Calle Reinaldo Santiago # 24,Mayaguez,Puerto Rico,680.0,1600.0,
for_sale,215000.0,7.0,4.0,0.11,"615 Calle Amapola, Mayaguez, PR, 00680",615 Calle Amapola,Mayaguez,Puerto Rico,680.0,2200.0,
for_sale,87000.0,3.0,1.0,0.04,"10 Calle Enrique Koppisch, Mayaguez, PR, 00682",10 Calle Enrique Koppisch,Mayaguez,Puerto Rico,682.0,,
for_sale,450000.0,4.0,7.0,0.76,"93 Calle Union # 1, Isabela, PR, 00662",93 Calle Union # 1,Isabela,Puerto Rico,662.0,4000.0,
for_sale,235000.0,4.0,4.0,0.22,"10 Calle Carrau # 3351, Mayaguez, PR, 00680",10 Calle Carrau # 3351,Mayaguez,Puerto Rico,680.0,3450.0,
for_sale,575000.0,3.0,2.0,3.88,"5.8 Carr 435 Km # 58, San Sebastian, PR, 00685",5.8 Carr 435 Km # 58,San Sebastian,Puerto Rico,685.0,4000.0,
for_sale,300000.0,5.0,3.0,7.46,"Pr 120 Bo Maravilla Sur K M # 335, Las Marias, PR, 00670",Pr 120 Bo Maravilla Sur K M # 335,Las Marias,Puerto Rico,670.0,5403.0,
for_sale,305000.0,3.0,2.0,1.13,"Km 6 4 Carr # 111, Moca, PR, 00676",Km 6 4 Carr # 111,Moca,Puerto Rico,676.0,1928.0,
for_sale,160000.0,2.0,1.0,,"B15 Carr 115 Km 24 1 Int Unit B15, Aguada, PR, 00602",B15 Carr 115 Km 24 1 Int Unit B15,Aguada,Puerto Rico,602.0,813.0,
for_sale,225000.0,3.0,2.0,0.21,"Aguada Bo Guayabo, Aguada, PR, 00603",Aguada Bo Guayabo,Aguada,Puerto Rico,603.0,1565.0,
for_sale,469000.0,3.0,2.0,0.69,"Carretera 457 K M 0 2 Bo Planas, Isabela, PR, 00662",Carretera 457 K M 0 2 Bo Planas,Isabela,Puerto Rico,662.0,2505.0,
for_sale,485000.0,4.0,3.0,0.21,"6 Carr # 459, Isabela, PR, 00662",6 Carr # 459,Isabela,Puerto Rico,662.0,3066.0,
for_sale,90000.0,3.0,1.0,0.19,"308 Calle Santa Fe, Mayaguez, PR, 00682",308 Calle Santa Fe,Mayaguez,Puerto Rico,682.0,778.0,
for_sale,475000.0,4.0,4.0,4.84,"PR-445 Km 3 4 Interior, San Sebastian, PR, 00685",PR-445 Km 3 4 Interior,San Sebastian,Puerto Rico,685.0,3690.0,
for_sale,620000.0,5.0,3.0,0.52,"110 St, Aguadilla, PR, 00603",110 St,Aguadilla,Puerto Rico,603.0,3267.0,
for_sale,260000.0,4.0,2.0,0.12,"4 Calle Reparto Villa Marta, Aguadilla, PR, 00603",4 Calle Reparto Villa Marta,Aguadilla,Puerto Rico,603.0,1760.0,
for_sale,82000.0,1.0,1.0,,"Apt 1-A Calle Jose De Diego Unit-A, Mayaguez, PR, 00680",Apt 1-A Calle Jose De Diego Unit-A,Mayaguez,Puerto Rico,680.0,471.0,
for_sale,125000.0,,1.0,,"304 Calle Manuel Blanco Unit 304, Mayaguez, PR, 00682",304 Calle Manuel Blanco Unit 304,Mayaguez,Puerto Rico,682.0,390.0,
for_sale,339000.0,4.0,2.0,0.1,"13 Calle Valle Hermoso, Aguada, PR, 00602",13 Calle Valle Hermoso,Aguada,Puerto Rico,602.0,1955.0,
for_sale,1800000.0,6.0,3.0,0.97,"Km 3 1 Carr # 472, Isabela, PR, 00662",Km 3 1 Carr # 472,Isabela,Puerto Rico,662.0,10000.0,
for_sale,975000.0,6.0,4.0,16.0,"Lote C-B 3 Carr 459 Km 10 6 Bo Jobos, Isabela, PR, 00662",Lote C-B 3 Carr 459 Km 10 6 Bo Jobos,Isabela,Puerto Rico,662.0,3739.0,
for_sale,1200000.0,5.0,4.0,1.8,"414 Carr 414 Bo Atalaya Km 0 6 Int Aguada, Aguada, PR, 00677",414 Carr 414 Bo Atalaya Km 0 6 Int Aguada,Aguada,Puerto Rico,677.0,6000.0,
for_sale,950000.0,9.0,8.0,0.17,"C1 Carr 429 Bo Barrero, Rincon, PR, 00677",C1 Carr 429 Bo Barrero,Rincon,Puerto Rico,677.0,3852.0,
for_sale,389000.0,2.0,2.0,,"19900 Carr 102 Km 9 8 Unit 601, Cabo Rojo, PR, 00623",19900 Carr 102 Km 9 8 Unit 601,Cabo Rojo,Puerto Rico,623.0,1356.0,
for_sale,650000.0,9.0,7.0,0.46,"Km 105 Camino Cesar Gomez, Mayaguez, PR, 00680",Km 105 Camino Cesar Gomez,Mayaguez,Puerto Rico,680.0,3709.0,
for_sale,400000.0,,,0.99,"Carretera 111 Km 12 6 Barrio Capa Moca, Moca, PR, 00676",Carretera 111 Km 12 6 Barrio Capa Moca,Moca,Puerto Rico,676.0,43082.0,
for_sale,950000.0,4.0,2.0,0.49,"1 Calle # 13, Rincon, PR, 00677",1 Calle # 13,Rincon,Puerto Rico,677.0,2450.0,
for_sale,160000.0,,,14.34,"1 Pr, Cabo Rojo, PR, 00623",1 Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,349000.0,3.0,2.0,,"Solar 7 Sea Bch Unit B, Rincon, PR, 00677",Solar 7 Sea Bch Unit B,Rincon,Puerto Rico,677.0,1688.0,
for_sale,391000.0,,,20.4,"1 Pr Km Bo Hormigueros Lot 2, Hormigueros, PR, 00660",1 Pr Km Bo Hormigueros Lot 2,Hormigueros,Puerto Rico,660.0,,
for_sale,159000.0,,,0.44,"Km Hm 5 1 Carr 3349 Striker St, Mayaguez, PR, 00680",Km Hm 5 1 Carr 3349 Striker St,Mayaguez,Puerto Rico,680.0,,
for_sale,835000.0,,,17.97,"1 Pr, Hormigueros, PR, 00660",1 Pr,Hormigueros,Puerto Rico,660.0,,
for_sale,39900.0,3.0,1.0,,"Cond Terrazul Calle 3 Unit Apt 8, Arecibo, PR, 00612",Cond Terrazul Calle 3 Unit Apt 8,Arecibo,Puerto Rico,612.0,878.0,
for_sale,29900.0,3.0,1.0,,"Cond Terrazul 3 St Apt 6, Arecibo, PR, 00612",Cond Terrazul 3 St Apt 6,Arecibo,Puerto Rico,612.0,878.0,
for_sale,475000.0,1.0,3.0,0.13,"58 Calle Gonzalo Marin # 0, Arecibo, PR, 00612",58 Calle Gonzalo Marin # 0,Arecibo,Puerto Rico,612.0,10000.0,
for_sale,200000.0,4.0,3.0,0.24,"Pr, Arecibo, PR, 00612",Pr,Arecibo,Puerto Rico,612.0,3413.0,
for_sale,84900.0,4.0,2.0,0.1,"Arecibo Bo Arenalejos, Arecibo, PR, 00612",Arecibo Bo Arenalejos,Arecibo,Puerto Rico,612.0,,
for_sale,148000.0,5.0,2.0,0.49,"Km 4 5 Sr-651, Arecibo, PR, 00612",Km 4 5 Sr-651,Arecibo,Puerto Rico,612.0,2058.0,
for_sale,39500.0,1.0,1.0,0.14,"Pr, Arecibo, PR, 00612",Pr,Arecibo,Puerto Rico,612.0,800.0,
for_sale,220000.0,6.0,3.0,0.45,"Carr 681 Calle Los Feos 6 9 Int Unit Km, Arecibo, PR, 00612",Carr 681 Calle Los Feos 6 9 Int Unit Km,Arecibo,Puerto Rico,612.0,2900.0,
for_sale,75000.0,3.0,2.0,0.27,"Carr 651 Sector Mata De Platano, Arecibo, PR, 00612",Carr 651 Sector Mata De Platano,Arecibo,Puerto Rico,612.0,1100.0,
for_sale,110000.0,4.0,2.0,0.13,"Car 2 R656 K1 H1 Sector Pueblo Nuevo Bo Bajadero, Arecibo, PR, 00612",Car 2 R656 K1 H1 Sector Pueblo Nuevo Bo Bajadero,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,150000.0,7.0,4.0,0.49,"Pr # 6609, Arecibo, PR, 00612",Pr # 6609,Arecibo,Puerto Rico,612.0,800.0,
for_sale,69900.0,4.0,2.0,0.09,"Arecibo Urb Reparto Marquez, Arecibo, PR, 00612",Arecibo Urb Reparto Marquez,Arecibo,Puerto Rico,612.0,,
for_sale,79000.0,6.0,3.0,0.09,"Calle 5 Lote Lot 213, Arecibo, PR, 00612",Calle 5 Lote Lot 213,Arecibo,Puerto Rico,612.0,2472.0,
for_sale,65000.0,3.0,1.0,0.09,"Carr 635 Km # 80, Arecibo, PR, 00612",Carr 635 Km # 80,Arecibo,Puerto Rico,612.0,1044.0,
for_sale,179000.0,5.0,3.0,0.08,"Calle V18 Urb Vis, Arecibo, PR, 00612",Calle V18 Urb Vis,Arecibo,Puerto Rico,612.0,2200.0,
for_sale,145000.0,3.0,2.0,0.86,"58 Herminio Daz, Arecibo, PR, 00612",58 Herminio Daz,Arecibo,Puerto Rico,612.0,3500.0,
for_sale,79000.0,3.0,1.0,0.13,"26 Calle E # 3, Arecibo, PR, 00612",26 Calle E # 3,Arecibo,Puerto Rico,612.0,1262.0,
for_sale,360000.0,5.0,2.0,0.42,"7 Urb Campo Real En Arecibo, Arecibo, PR, 00612",7 Urb Campo Real En Arecibo,Arecibo,Puerto Rico,612.0,6000.0,
for_sale,179000.0,4.0,3.0,0.46,"Bo Calabazas San Sebastian, San Sebastian, PR, 00612",Bo Calabazas San Sebastian,San Sebastian,Puerto Rico,612.0,2520.0,
for_sale,50000.0,,,0.03,"Sr 2 Santana Ward # 656, Arecibo, PR, 00612",Sr 2 Santana Ward # 656,Arecibo,Puerto Rico,612.0,,
for_sale,134900.0,,,0.25,"Arecibo Barrio Arenalejos, Arecibo, PR, 00612",Arecibo Barrio Arenalejos,Arecibo,Puerto Rico,612.0,1856.0,
for_sale,94600.0,3.0,1.0,0.08,"W-8 Urb Jardines De Arecibo W-8 Calle # 33, Arecibo, PR, 00612",W-8 Urb Jardines De Arecibo W-8 Calle # 33,Arecibo,Puerto Rico,612.0,1009.0,
for_sale,59900.0,,,0.34,"Areciibo Bo Hato Abajo, Arecibo, PR, 00612",Areciibo Bo Hato Abajo,Arecibo,Puerto Rico,612.0,,
for_sale,239000.0,7.0,3.0,0.31,"682 Sabana, Arecibo, PR, 00612",682 Sabana,Arecibo,Puerto Rico,612.0,2715.0,
for_sale,279000.0,3.0,3.0,0.19,"Km 6 3 Rincon Grande Carretera # 681, Arecibo, PR, 00612",Km 6 3 Rincon Grande Carretera # 681,Arecibo,Puerto Rico,612.0,2872.0,
for_sale,100000.0,3.0,1.0,4.89,"K M 5 7 Pr # 627, Arecibo, PR, 00612",K M 5 7 Pr # 627,Arecibo,Puerto Rico,612.0,1028.0,
for_sale,89000.0,,,1.48,"Carr 2 Calle Manantiales 62 4 Unit Km, Arecibo, PR, 00612",Carr 2 Calle Manantiales 62 4 Unit Km,Arecibo,Puerto Rico,612.0,,
for_sale,168000.0,4.0,3.0,0.25,"Km 5 0 Int Carr 129 Lot 2, Arecibo, PR, 00612",Km 5 0 Int Carr 129 Lot 2,Arecibo,Puerto Rico,612.0,1600.0,
for_sale,150000.0,3.0,2.0,0.29,"638 Bo Miraflores Lote 2 Carr 638 Km Lot 58, Arecibo, PR, 00612",638 Bo Miraflores Lote 2 Carr 638 Km Lot 58,Arecibo,Puerto Rico,612.0,1604.0,
for_sale,60000.0,,,0.26,"Bo Islote Nw Carr 681 Int, Arecibo, PR, 00612",Bo Islote Nw Carr 681 Int,Arecibo,Puerto Rico,612.0,,
for_sale,140000.0,8.0,2.0,0.13,"30 Calle A, Arecibo, PR, 00612",30 Calle A,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,70000.0,2.0,1.0,0.1,"Calle A, Arecibo, PR, 00612",Calle A,Arecibo,Puerto Rico,612.0,680.0,
for_sale,80000.0,3.0,1.0,0.06,"319 Calle # 1, Arecibo, PR, 00612",319 Calle # 1,Arecibo,Puerto Rico,612.0,750.0,
for_sale,135000.0,5.0,2.0,0.13,"59 Calle Brindis, Arecibo, PR, 00612",59 Calle Brindis,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,215000.0,3.0,3.0,0.24,"6 Santana Lote 6 Villa Mena Carr 2 Km Lot 677, Arecibo, PR, 00612",6 Santana Lote 6 Villa Mena Carr 2 Km Lot 677,Arecibo,Puerto Rico,612.0,2183.0,
for_sale,42900.0,,,0.17,"Camuy Bo Yeguada, Camuy, PR, 00612",Camuy Bo Yeguada,Camuy,Puerto Rico,612.0,,
for_sale,49900.0,,,0.25,"Arecibo Bo Garrochales, Arecibo, PR, 00612",Arecibo Bo Garrochales,Arecibo,Puerto Rico,612.0,,
for_sale,138000.0,3.0,2.0,0.25,"12 Urpila, Arecibo, PR, 00612",12 Urpila,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,289000.0,5.0,4.0,0.2,"Carr 683 Calle # 3, Arecibo, PR, 00612",Carr 683 Calle # 3,Arecibo,Puerto Rico,612.0,2832.0,
for_sale,132000.0,3.0,2.0,0.25,"85 Solar # D, Arecibo, PR, 00612",85 Solar # D,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,197000.0,4.0,4.0,0.14,"Carr 129 Emilio Int Km Est # 52, Arecibo, PR, 00612",Carr 129 Emilio Int Km Est # 52,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,1200000.0,,,0.71,"Pr 681 8 8 Unit K, Arecibo, PR, 00612",Pr 681 8 8 Unit K,Arecibo,Puerto Rico,612.0,,
for_sale,67000.0,2.0,1.0,0.15,"556G 556-G 16 St, Juana Diaz, PR, 00795",556G 556-G 16 St,Juana Diaz,Puerto Rico,795.0,748.0,
for_sale,71600.0,3.0,2.0,0.08,"3467 St, Ponce, PR, 00731",3467 St,Ponce,Puerto Rico,731.0,1050.0,
for_sale,100000.0,2.0,1.0,0.09,"230 Rio De Vida, Ponce, PR, 00730",230 Rio De Vida,Ponce,Puerto Rico,730.0,1092.0,
for_sale,69900.0,4.0,2.0,0.09,"Arecibo Urb Reparto Marquez, Arecibo, PR, 00612",Arecibo Urb Reparto Marquez,Arecibo,Puerto Rico,612.0,,
for_sale,185000.0,5.0,3.0,0.07,"27E Calle 2, Manati, PR, 00674",27E Calle 2,Manati,Puerto Rico,674.0,1700.0,
for_sale,89000.0,3.0,2.0,13.39,"Km 3 4 Solar 457 Sr # 1, Isabela, PR, 00662",Km 3 4 Solar 457 Sr # 1,Isabela,Puerto Rico,662.0,1106.0,
for_sale,200000.0,6.0,4.0,0.37,"Calle A Numero # 3, Hatillo, PR, 00659",Calle A Numero # 3,Hatillo,Puerto Rico,659.0,3400.0,
for_sale,150000.0,3.0,2.0,0.29,"638 Bo Miraflores Lote 2 Carr 638 Km Lot 58, Arecibo, PR, 00612",638 Bo Miraflores Lote 2 Carr 638 Km Lot 58,Arecibo,Puerto Rico,612.0,1604.0,
for_sale,200000.0,4.0,3.0,0.24,"Pr, Arecibo, PR, 00612",Pr,Arecibo,Puerto Rico,612.0,3413.0,
for_sale,150000.0,3.0,2.0,0.08,"91 Del Rio, Juana Diaz, PR, 00795",91 Del Rio,Juana Diaz,Puerto Rico,795.0,1045.0,
for_sale,105000.0,3.0,2.0,0.08,"DD18 Calle 28, Ponce, PR, 00728",DD18 Calle 28,Ponce,Puerto Rico,728.0,1500.0,
for_sale,210000.0,3.0,2.0,0.25,"3 159, Morovis, PR, 00687",3 159,Morovis,Puerto Rico,687.0,2500.0,
for_sale,50000.0,3.0,1.0,0.2,"49.1 140, Ciales, PR, 00639",49.1 140,Ciales,Puerto Rico,639.0,2040.0,
for_sale,649000.0,5.0,5.0,0.74,"F118 Madrid St El Monte Iv Ext # Dev, Ponce, PR, 00731",F118 Madrid St El Monte Iv Ext # Dev,Ponce,Puerto Rico,731.0,2677.0,
for_sale,105000.0,3.0,1.0,0.08,"Dd54 Urb Extensin O'Neill Dd54 Calle # 2, Manati, PR, 00674",Dd54 Urb Extensin O'Neill Dd54 Calle # 2,Manati,Puerto Rico,674.0,921.0,
for_sale,113600.0,3.0,1.0,0.07,"A-21 Calle Monte Alvenia # 2, Manati, PR, 00674",A-21 Calle Monte Alvenia # 2,Manati,Puerto Rico,674.0,800.0,
for_sale,279000.0,3.0,3.0,0.19,"Km 6 3 Rincon Grande Carretera # 681, Arecibo, PR, 00612",Km 6 3 Rincon Grande Carretera # 681,Arecibo,Puerto Rico,612.0,2872.0,
for_sale,150000.0,7.0,4.0,0.49,"Pr # 6609, Arecibo, PR, 00612",Pr # 6609,Arecibo,Puerto Rico,612.0,800.0,
for_sale,79000.0,5.0,2.0,0.12,"90 # A10, Utuado, PR, 00641",90 # A10,Utuado,Puerto Rico,641.0,1620.0,
for_sale,174900.0,3.0,2.0,0.08,"Urb Las Praderas, Barceloneta, PR, 00617",Urb Las Praderas,Barceloneta,Puerto Rico,617.0,1195.0,
for_sale,3000000.0,,6.0,1.38,"999 Cll La Estacion # 19, Quebradillas, PR, 00678",999 Cll La Estacion # 19,Quebradillas,Puerto Rico,678.0,3000.0,
for_sale,425000.0,4.0,3.0,0.3,"31 Calle A, Ponce, PR, 00730",31 Calle A,Ponce,Puerto Rico,730.0,3000.0,
for_sale,225000.0,5.0,4.0,0.12,"Vannina, Ponce, PR, 00717",Vannina,Ponce,Puerto Rico,717.0,1600.0,
for_sale,195000.0,3.0,4.0,1.94,"Carr 111 Calle Las Flores, Utuado, PR, 00641",Carr 111 Calle Las Flores,Utuado,Puerto Rico,641.0,2500.0,
for_sale,134000.0,3.0,2.0,0.07,"23 St Lots 23 & 9, Vega Baja, PR, 00693",23 St Lots 23 & 9,Vega Baja,Puerto Rico,693.0,895.0,
for_sale,245000.0,4.0,2.0,0.25,"278 Calle Rebecca, Vega Baja, PR, 00693",278 Calle Rebecca,Vega Baja,Puerto Rico,693.0,2038.0,
for_sale,161000.0,4.0,2.0,0.09,"15C Calle Cisne, Caguas, PR, 00727",15C Calle Cisne,Caguas,Puerto Rico,727.0,1100.0,
for_sale,225000.0,3.0,2.0,,"Flamingo Unit 535, Vega Baja, PR, 00693",Flamingo Unit 535,Vega Baja,Puerto Rico,693.0,1217.0,
for_sale,290000.0,4.0,2.0,0.22,"D13 Tierras Nuevas Dr, Manati, PR, 00674",D13 Tierras Nuevas Dr,Manati,Puerto Rico,674.0,2236.0,
for_sale,375000.0,4.0,3.0,0.21,"C Jose R Sotomayor, Barceloneta, PR, 00617",C Jose R Sotomayor,Barceloneta,Puerto Rico,617.0,2961.0,
for_sale,189000.0,6.0,3.0,1.75,"Km 536 Carretera # 149, Villalba, PR, 00766",Km 536 Carretera # 149,Villalba,Puerto Rico,766.0,1943.0,
for_sale,425000.0,3.0,2.0,0.21,"Carr 119 Urb Paseo Del Sol, Camuy, PR, 00627",Carr 119 Urb Paseo Del Sol,Camuy,Puerto Rico,627.0,2400.0,
for_sale,1100000.0,5.0,3.0,0.56,"39 Calle G Garcia, Quebradillas, PR, 00678",39 Calle G Garcia,Quebradillas,Puerto Rico,678.0,3000.0,
for_sale,289000.0,5.0,4.0,0.2,"Carr 683 Calle # 3, Arecibo, PR, 00612",Carr 683 Calle # 3,Arecibo,Puerto Rico,612.0,2832.0,
for_sale,418000.0,5.0,3.0,0.22,"0.7 493, Hatillo, PR, 00659",0.7 493,Hatillo,Puerto Rico,659.0,3650.0,
for_sale,365000.0,5.0,3.0,1.46,"Km 4 5 Pr # 618, Morovis, PR, 00687",Km 4 5 Pr # 618,Morovis,Puerto Rico,687.0,2366.0,
for_sale,55000.0,,,0.2,"Km 7 8 Carretera # 130, Hatillo, PR, 00659",Km 7 8 Carretera # 130,Hatillo,Puerto Rico,659.0,,
for_sale,62000.0,,,0.21,"Km 7 8 Carr # 130, Hatillo, PR, 00659",Km 7 8 Carr # 130,Hatillo,Puerto Rico,659.0,,
for_sale,350000.0,,,10.68,"Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo, Hatillo, PR, 00659",Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,380000.0,,,18.45,"Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo, Hatillo, PR, 00659",Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,95000.0,5.0,2.0,0.16,"113 Bo Cacao Carr 113 Km 11 9 Int, Quebradillas, PR, 95000",113 Bo Cacao Carr 113 Km 11 9 Int,Quebradillas,Puerto Rico,95000.0,1757.0,
for_sale,64900.0,,,0.29,"Bo Membrillo, Camuy, PR, 00627",Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,49900.0,3.0,2.0,0.27,"Comunidad San Agustn # 230, Barceloneta, PR, 00617",Comunidad San Agustn # 230,Barceloneta,Puerto Rico,617.0,1150.0,
for_sale,70000.0,3.0,1.0,0.05,"El Parque A-18 Palenque Wd Barceloneta, Barceloneta, PR, 00617",El Parque A-18 Palenque Wd Barceloneta,Barceloneta,Puerto Rico,617.0,,
for_sale,174900.0,3.0,2.0,0.08,"Urb Las Praderas, Barceloneta, PR, 00617",Urb Las Praderas,Barceloneta,Puerto Rico,617.0,1195.0,
for_sale,90000.0,2.0,2.0,0.09,"Barceloneta-Tiburones Ii, Barceloneta, PR, 00617",Barceloneta-Tiburones Ii,Barceloneta,Puerto Rico,617.0,955.0,
for_sale,375000.0,4.0,3.0,0.21,"C Jose R Sotomayor, Barceloneta, PR, 00617",C Jose R Sotomayor,Barceloneta,Puerto Rico,617.0,2961.0,
for_sale,111000.0,3.0,2.0,0.08,"Urbanizacin City Paradise Lot 2, Barceloneta, PR, 00617",Urbanizacin City Paradise Lot 2,Barceloneta,Puerto Rico,617.0,1015.0,
for_sale,114400.0,3.0,2.0,0.09,"Calle 19 K 11 Urbanizacin Isla De Roque, Barceloneta, PR, 00617",Calle 19 K 11 Urbanizacin Isla De Roque,Barceloneta,Puerto Rico,617.0,1105.0,
for_sale,113500.0,3.0,2.0,0.14,"Sr 140 Km 62 7 Magu, Barceloneta, PR, 00617",Sr 140 Km 62 7 Magu,Barceloneta,Puerto Rico,617.0,955.0,
for_sale,59200.0,2.0,1.0,0.08,"19C Calle # 12, Dorado, PR, 00646",19C Calle # 12,Dorado,Puerto Rico,646.0,700.0,
for_sale,63800.0,3.0,1.0,0.07,"10 Calle Neptuno, Toa Baja, PR, 00949",10 Calle Neptuno,Toa Baja,Puerto Rico,949.0,950.0,
for_sale,45000.0,3.0,2.0,0.09,"41 165 Int, Toa Alta, PR, 00953",41 165 Int,Toa Alta,Puerto Rico,953.0,1000.0,
for_sale,185000.0,5.0,3.0,0.07,"27E Calle 2, Manati, PR, 00674",27E Calle 2,Manati,Puerto Rico,674.0,1700.0,
for_sale,55000.0,2.0,2.0,0.11,"Lote 2 Pr Lot 679, Dorado, PR, 00646",Lote 2 Pr Lot 679,Dorado,Puerto Rico,646.0,800.0,
